Tweet ID,Original Text,Cleaned Text,Filtered Tokens,Stemmed Tokens,Lemmatized Tokens
1465017345148076037,people doug ford will thrown office june 2022 election poll this week indicates that ontarians satisfied with direction ford government taking province worried people,people doug ford will thrown office june 2022 election poll this week indicates that ontarians satisfied with direction ford government taking province worried people,people doug ford will thrown office june 2022 election poll this week indicates that ontarians satisfied with direction ford government taking province worried people,"['peopl', 'doug', 'ford', 'will', 'thrown', 'offic', 'june', '2022', 'elect', 'poll', 'thi', 'week', 'indic', 'that', 'ontarian', 'satisfi', 'with', 'direct', 'ford', 'govern', 'take', 'provinc', 'worri', 'peopl']","['people', 'doug', 'ford', 'will', 'thrown', 'office', 'june', '2022', 'election', 'poll', 'this', 'week', 'indicates', 'that', 'ontarians', 'satisfied', 'with', 'direction', 'ford', 'government', 'taking', 'province', 'worried', 'people']"
1465017292551593985,hows that totally fake legal election that happened last year going soaring prices repeated mandates fauci saying well make impossible travel know dont have those problems here right weird init,hows that totally fake legal election that happened last year going soaring prices repeated mandates fauci saying well make impossible travel know dont have those problems here right weird init,hows that totally fake legal election that happened last year going soaring prices repeated mandates fauci saying well make impossible travel know dont have those problems here right weird init,"['how', 'that', 'total', 'fake', 'legal', 'elect', 'that', 'happen', 'last', 'year', 'go', 'soar', 'price', 'repeat', 'mandat', 'fauci', 'say', 'well', 'make', 'imposs', 'travel', 'know', 'dont', 'have', 'those', 'problem', 'here', 'right', 'weird', 'init']","['hows', 'that', 'totally', 'fake', 'legal', 'election', 'that', 'happened', 'last', 'year', 'going', 'soaring', 'price', 'repeated', 'mandate', 'fauci', 'saying', 'well', 'make', 'impossible', 'travel', 'know', 'dont', 'have', 'those', 'problem', 'here', 'right', 'weird', 'init']"
1465017289510506502,first campaigning notorious terrorists modi physically harassing opposition party candidates agony media drama have seen during west bengal election shame tripura police,first campaigning notorious terrorists modi physically harassing opposition party candidates agony media drama have seen during west bengal election shame tripura police,first campaigning notorious terrorists modi physically harassing opposition party candidates agony media drama have seen during west bengal election shame tripura police,"['first', 'campaign', 'notori', 'terrorist', 'modi', 'physic', 'harass', 'opposit', 'parti', 'candid', 'agoni', 'media', 'drama', 'have', 'seen', 'dure', 'west', 'bengal', 'elect', 'shame', 'tripura', 'polic']","['first', 'campaigning', 'notorious', 'terrorist', 'modi', 'physically', 'harassing', 'opposition', 'party', 'candidate', 'agony', 'medium', 'drama', 'have', 'seen', 'during', 'west', 'bengal', 'election', 'shame', 'tripura', 'police']"
1465017267507187716,trads thode election ladte trads apolitical hindus,trads thode election ladte trads apolitical hindus,trads thode election ladte trads apolitical hindus,"['trad', 'thode', 'elect', 'ladt', 'trad', 'apolit', 'hindu']","['trad', 'thode', 'election', 'ladte', 'trad', 'apolitical', 'hindu']"
1465017253401964552,will power come next election they already lost ground their focus zimbabwean that build your already lost relationship with majority,will power come next election they already lost ground their focus zimbabwean that build your already lost relationship with majority,will power come next election they already lost ground their focus zimbabwean that build your already lost relationship with majority,"['will', 'power', 'come', 'next', 'elect', 'they', 'alreadi', 'lost', 'ground', 'their', 'focu', 'zimbabwean', 'that', 'build', 'your', 'alreadi', 'lost', 'relationship', 'with', 'major']","['will', 'power', 'come', 'next', 'election', 'they', 'already', 'lost', 'ground', 'their', 'focus', 'zimbabwean', 'that', 'build', 'your', 'already', 'lost', 'relationship', 'with', 'majority']"
1465017238075809794,started preparation election,started preparation election,started preparation election,"['start', 'prepar', 'elect']","['started', 'preparation', 'election']"
1465017222808678406,unless start injecting some urgency into fighting this democrats going lose swing districts that will embolden these idiots 2024 really steal election,unless start injecting some urgency into fighting this democrats going lose swing districts that will embolden these idiots 2024 really steal election,unless start injecting some urgency into fighting this democrats going lose swing districts that will embolden these idiots 2024 really steal election,"['unless', 'start', 'inject', 'some', 'urgenc', 'into', 'fight', 'thi', 'democrat', 'go', 'lose', 'swing', 'district', 'that', 'will', 'embolden', 'these', 'idiot', '2024', 'realli', 'steal', 'elect']","['unless', 'start', 'injecting', 'some', 'urgency', 'into', 'fighting', 'this', 'democrat', 'going', 'lose', 'swing', 'district', 'that', 'will', 'embolden', 'these', 'idiot', '2024', 'really', 'steal', 'election']"
1465017221265113093,forget girl back when election season girl forget vote blue what says,forget girl back when election season girl forget vote blue what says,forget girl back when election season girl forget vote blue what says,"['forget', 'girl', 'back', 'when', 'elect', 'season', 'girl', 'forget', 'vote', 'blue', 'what', 'say']","['forget', 'girl', 'back', 'when', 'election', 'season', 'girl', 'forget', 'vote', 'blue', 'what', 'say']"
1465017218979164168,rare photo chairman fighting descendants corbett fabled rudraprayag leopard before uttarakhand election,rare photo chairman fighting descendants corbett fabled rudraprayag leopard before uttarakhand election,rare photo chairman fighting descendants corbett fabled rudraprayag leopard before uttarakhand election,"['rare', 'photo', 'chairman', 'fight', 'descend', 'corbett', 'fabl', 'rudraprayag', 'leopard', 'befor', 'uttarakhand', 'elect']","['rare', 'photo', 'chairman', 'fighting', 'descendant', 'corbett', 'fabled', 'rudraprayag', 'leopard', 'before', 'uttarakhand', 'election']"
1465017194190938113,only that democrat party election fraud,only that democrat party election fraud,only that democrat party election fraud,"['onli', 'that', 'democrat', 'parti', 'elect', 'fraud']","['only', 'that', 'democrat', 'party', 'election', 'fraud']"
1465017194069340177,wait right after election dems even their voting rights bills passed virus mutate they could election years just they could hold onto power keep doing things,wait right after election dems even their voting rights bills passed virus mutate they could election years just they could hold onto power keep doing things,wait right after election dems even their voting rights bills passed virus mutate they could election years just they could hold onto power keep doing things,"['wait', 'right', 'after', 'elect', 'dem', 'even', 'their', 'vote', 'right', 'bill', 'pass', 'viru', 'mutat', 'they', 'could', 'elect', 'year', 'just', 'they', 'could', 'hold', 'onto', 'power', 'keep', 'do', 'thing']","['wait', 'right', 'after', 'election', 'dems', 'even', 'their', 'voting', 'right', 'bill', 'passed', 'virus', 'mutate', 'they', 'could', 'election', 'year', 'just', 'they', 'could', 'hold', 'onto', 'power', 'keep', 'doing', 'thing']"
1465017151618797575,stop saying that loser popular vote loser election when this process pres campaigns have goal show ends with call political exorcism demon come terms with modern world,stop saying that loser popular vote loser election when this process pres campaigns have goal show ends with call political exorcism demon come terms with modern world,stop saying that loser popular vote loser election when this process pres campaigns have goal show ends with call political exorcism demon come terms with modern world,"['stop', 'say', 'that', 'loser', 'popular', 'vote', 'loser', 'elect', 'when', 'thi', 'process', 'pre', 'campaign', 'have', 'goal', 'show', 'end', 'with', 'call', 'polit', 'exorc', 'demon', 'come', 'term', 'with', 'modern', 'world']","['stop', 'saying', 'that', 'loser', 'popular', 'vote', 'loser', 'election', 'when', 'this', 'process', 'pres', 'campaign', 'have', 'goal', 'show', 'end', 'with', 'call', 'political', 'exorcism', 'demon', 'come', 'term', 'with', 'modern', 'world']"
1465017150243057668,process needs reread every years election decided want change that there process doing some states doing this individual basis legislating their electors popular vote winner they that state,process needs reread every years election decided want change that there process doing some states doing this individual basis legislating their electors popular vote winner they that state,process needs reread every years election decided want change that there process doing some states doing this individual basis legislating their electors popular vote winner they that state,"['process', 'need', 'reread', 'everi', 'year', 'elect', 'decid', 'want', 'chang', 'that', 'there', 'process', 'do', 'some', 'state', 'do', 'thi', 'individu', 'basi', 'legisl', 'their', 'elector', 'popular', 'vote', 'winner', 'they', 'that', 'state']","['process', 'need', 'reread', 'every', 'year', 'election', 'decided', 'want', 'change', 'that', 'there', 'process', 'doing', 'some', 'state', 'doing', 'this', 'individual', 'basis', 'legislating', 'their', 'elector', 'popular', 'vote', 'winner', 'they', 'that', 'state']"
1465017148896591874,objection with electoral analysis referred losing popular vote times then makes statement that election losers winners when wins electoral college loses popular vote that electoral,objection with electoral analysis referred losing popular vote times then makes statement that election losers winners when wins electoral college loses popular vote that electoral,objection with electoral analysis referred losing popular vote times then makes statement that election losers winners when wins electoral college loses popular vote that electoral,"['object', 'with', 'elector', 'analysi', 'refer', 'lose', 'popular', 'vote', 'time', 'then', 'make', 'statement', 'that', 'elect', 'loser', 'winner', 'when', 'win', 'elector', 'colleg', 'lose', 'popular', 'vote', 'that', 'elector']","['objection', 'with', 'electoral', 'analysis', 'referred', 'losing', 'popular', 'vote', 'time', 'then', 'make', 'statement', 'that', 'election', 'loser', 'winner', 'when', 'win', 'electoral', 'college', 'loses', 'popular', 'vote', 'that', 'electoral']"
