Date,buy tesla_unscaled,scale,buy tesla,elon musk_unscaled,scale,elon musk,model 3_unscaled,scale,model 3,model y_unscaled,scale,model y,tsla stock_unscaled,scale,tsla stock,tesla earnings_unscaled,scale,tesla earnings,car market_unscaled,scale,car market,electric vehicles_unscaled,scale,electric vehicles,environment_unscaled,scale,environment,elon musk fraud_unscaled,scale,elon musk fraud,whistleblower_unscaled,scale,whistleblower,union_unscaled,scale,union,tesla debt_unscaled,scale,tesla debt,subsidy_unscaled,scale,subsidy,Open,High,Low,Close,Out
2021-08-13,55,0.27,14.850000000000001,68,0.1,6.800000000000001,74,0.92,68.08,77,0.79,60.830000000000005,59,0.31,18.29,0,0.04,0.0,40,0.6,24.0,30,0.6,18.0,56,0.55,30.800000000000004,0.0,0.5,0.0,39,0.02,0.78,100,0.84,84.0,0,0.0,0.0,59,0.61,35.99,723.7100219726562,729.9000244140625,714.3400268554688,717.1699829101562,1
2021-08-14,79,0.27,21.330000000000002,55,0.1,5.5,83,0.92,76.36,63,0.79,49.77,8,0.31,2.48,0,0.04,0.0,38,0.6,22.8,33,0.6,19.8,37,0.55,20.35,0.0,0.5,0.0,43,0.02,0.86,75,0.84,63.0,0,0.0,0.0,32,0.61,19.52,723.7100219726562,729.9000244140625,714.3400268554688,717.1699829101562,1
2021-08-15,60,0.31,18.6,65,0.09,5.85,91,0.83,75.53,100,0.8,80.0,6,0.36,2.16,0,0.01,0.0,57,0.59,33.629999999999995,33,0.41,13.53,29,0.63,18.27,0.0,0.0,0.0,35,0.03,1.05,62,0.84,52.08,0,0.0,0.0,45,0.58,26.099999999999998,723.7100219726562,729.9000244140625,714.3400268554688,717.1699829101562,1
2021-08-16,46,0.31,14.26,53,0.09,4.77,74,0.83,61.419999999999995,62,0.8,49.6,77,0.36,27.72,34,0.01,0.34,52,0.59,30.68,34,0.41,13.94,69,0.63,43.47,0.0,0.0,0.0,24,0.03,0.72,96,0.84,80.64,0,0.0,0.0,41,0.58,23.779999999999998,705.0700073242188,709.5,676.4000244140625,686.1699829101562,1
2021-08-17,27,0.31,8.37,53,0.09,4.77,62,0.83,51.46,62,0.8,49.6,86,0.36,30.959999999999997,33,0.01,0.33,50,0.59,29.5,3,0.41,1.23,78,0.63,49.14,0.0,0.0,0.0,69,0.03,2.07,98,0.84,82.32,0,0.0,0.0,34,0.58,19.72,672.6599731445312,674.5800170898438,648.8400268554688,665.7100219726562,1
2021-08-18,79,0.31,24.49,46,0.09,4.14,71,0.83,58.93,59,0.8,47.2,77,0.36,27.72,32,0.01,0.32,55,0.59,32.449999999999996,6,0.41,2.46,50,0.63,31.5,0.0,0.0,0.0,8,0.03,0.24,95,0.84,79.8,0,0.0,0.0,56,0.58,32.48,669.75,695.77001953125,669.3499755859375,688.989990234375,0
2021-08-19,27,0.31,8.37,56,0.09,5.04,82,0.83,68.06,56,0.8,44.800000000000004,69,0.36,24.84,33,0.01,0.33,56,0.59,33.04,24,0.41,9.84,71,0.63,44.73,0.0,0.0,0.0,8,0.03,0.24,96,0.84,80.64,0,0.0,0.0,40,0.58,23.2,678.2100219726562,686.5499877929688,667.5900268554688,673.469970703125,1
2021-08-20,80,0.31,24.8,96,0.09,8.64,73,0.83,60.589999999999996,66,0.8,52.800000000000004,85,0.36,30.599999999999998,65,0.01,0.65,45,0.59,26.549999999999997,33,0.41,13.53,67,0.63,42.21,0.0,0.0,0.0,46,0.03,1.38,98,0.84,82.32,44,0.0,0.0,52,0.58,30.159999999999997,682.8499755859375,692.1300048828125,673.7000122070312,680.260009765625,1
2021-08-21,49,0.31,15.19,99,0.09,8.91,88,0.83,73.03999999999999,83,0.8,66.4,17,0.36,6.12,0,0.01,0.0,50,0.59,29.5,42,0.41,17.22,33,0.63,20.79,0.0,0.0,0.0,25,0.03,0.75,76,0.84,63.839999999999996,0,0.0,0.0,0,0.58,0.0,682.8499755859375,692.1300048828125,673.7000122070312,680.260009765625,1
2021-08-22,50,0.19,9.5,100,0.11,11.0,92,0.9,82.8,63,0.8,50.400000000000006,8,0.31,2.48,0,0.02,0.0,69,0.63,43.47,30,0.41,12.299999999999999,49,0.76,37.24,0.0,0.0,0.0,43,0.03,1.29,59,0.83,48.97,0,0.0,0.0,13,0.73,9.49,682.8499755859375,692.1300048828125,673.7000122070312,680.260009765625,1
2021-08-23,64,0.19,12.16,73,0.11,8.03,84,0.9,75.60000000000001,77,0.8,61.6,56,0.31,17.36,0,0.02,0.0,58,0.63,36.54,24,0.41,9.84,79,0.76,60.04,0.0,0.0,0.0,0,0.03,0.0,87,0.83,72.21,0,0.0,0.0,59,0.73,43.07,685.4400024414062,712.1300048828125,680.75,706.2999877929688,0
2021-08-24,58,0.19,11.02,64,0.11,7.04,71,0.9,63.9,55,0.8,44.0,76,0.31,23.56,35,0.02,0.7000000000000001,67,0.63,42.21,26,0.41,10.66,100,0.76,76.0,0.0,0.0,0.0,100,0.03,3.0,93,0.83,77.19,0,0.0,0.0,87,0.73,63.51,710.6799926757812,715.219970703125,702.6400146484375,708.489990234375,1
2021-08-25,35,0.19,6.65,58,0.11,6.38,98,0.9,88.2,58,0.8,46.400000000000006,62,0.31,19.22,32,0.02,0.64,45,0.63,28.35,21,0.41,8.61,86,0.76,65.36,0.0,0.0,0.0,31,0.03,0.9299999999999999,93,0.83,77.19,0,0.0,0.0,45,0.73,32.85,707.030029296875,716.969970703125,704.0,711.2000122070312,0
2021-08-26,64,0.19,12.16,59,0.11,6.49,65,0.9,58.5,62,0.8,49.6,63,0.31,19.53,0,0.02,0.0,46,0.63,28.98,24,0.41,9.84,83,0.76,63.08,0.0,0.0,0.0,32,0.03,0.96,95,0.83,78.85,0,0.0,0.0,100,0.73,73.0,708.3099975585938,715.4000244140625,697.6199951171875,701.1599731445312,1
2021-08-27,81,0.19,15.39,51,0.11,5.61,100,0.9,90.0,69,0.8,55.2,61,0.31,18.91,0,0.02,0.0,11,0.63,6.93,21,0.41,8.61,72,0.76,54.72,0.0,0.0,0.0,8,0.03,0.24,97,0.83,80.50999999999999,0,0.0,0.0,47,0.73,34.31,705.0,715.0,702.0999755859375,711.9199829101562,0
2021-08-28,49,0.19,9.31,50,0.11,5.5,84,0.9,75.60000000000001,86,0.8,68.8,17,0.31,5.27,0,0.02,0.0,100,0.63,63.0,23,0.41,9.43,44,0.76,33.44,0.0,0.0,0.0,26,0.03,0.78,73,0.83,60.589999999999996,0,0.0,0.0,19,0.73,13.87,705.0,715.0,702.0999755859375,711.9199829101562,0
2021-08-29,10,0.24,2.4,60,0.07,4.2,75,0.84,63.0,79,0.8,63.2,8,0.32,2.56,0,0.01,0.0,43,0.74,31.82,26,0.49,12.74,46,0.8,36.800000000000004,0.0,0.0,0.0,8,0.11,0.88,61,0.88,53.68,0,0.21,0.0,13,0.57,7.409999999999999,705.0,715.0,702.0999755859375,711.9199829101562,0
2021-08-30,26,0.24,6.24,46,0.07,3.22,71,0.84,59.64,54,0.8,43.2,53,0.32,16.96,63,0.01,0.63,81,0.74,59.94,28,0.49,13.719999999999999,95,0.8,76.0,0.0,0.0,0.0,7,0.11,0.77,94,0.88,82.72,0,0.21,0.0,50,0.57,28.499999999999996,714.719970703125,731.0,712.72998046875,730.9099731445312,0
2021-08-31,27,0.24,6.4799999999999995,46,0.07,3.22,53,0.84,44.519999999999996,61,0.8,48.800000000000004,64,0.32,20.48,0,0.01,0.0,52,0.74,38.48,24,0.49,11.76,97,0.8,77.60000000000001,0.0,0.0,0.0,23,0.11,2.53,98,0.88,86.24,0,0.21,0.0,52,0.57,29.639999999999997,733.0,740.3900146484375,726.4400024414062,735.719970703125,0
2021-09-01,59,0.24,14.16,15,0.07,1.05,79,0.84,66.36,59,0.8,47.2,88,0.32,28.16,0,0.01,0.0,36,0.74,26.64,40,0.49,19.6,75,0.8,60.0,0.0,0.0,0.0,11,0.11,1.21,95,0.88,83.6,0,0.21,0.0,46,0.57,26.22,734.0800170898438,741.989990234375,731.27001953125,734.0900268554688,0
2021-09-02,26,0.24,6.24,13,0.07,0.9100000000000001,70,0.84,58.8,52,0.8,41.6,84,0.32,26.88,0,0.01,0.0,58,0.74,42.92,37,0.49,18.13,66,0.8,52.800000000000004,0.0,0.0,0.0,38,0.11,4.18,94,0.88,82.72,91,0.21,19.11,67,0.57,38.19,734.5,740.969970703125,730.5399780273438,732.3900146484375,1
2021-09-03,100,0.24,24.0,13,0.07,0.9100000000000001,75,0.84,63.0,79,0.8,63.2,81,0.32,25.92,0,0.01,0.0,27,0.74,19.98,19,0.49,9.31,58,0.8,46.400000000000006,0.0,0.0,0.0,100,0.11,11.0,100,0.88,88.0,0,0.21,0.0,42,0.57,23.939999999999998,732.25,734.0,724.2000122070312,733.5700073242188,0
2021-09-04,41,0.24,9.84,21,0.07,1.4700000000000002,89,0.84,74.75999999999999,77,0.8,61.6,21,0.32,6.72,0,0.01,0.0,67,0.74,49.58,59,0.49,28.91,41,0.8,32.800000000000004,0.0,0.0,0.0,64,0.11,7.04,73,0.88,64.24,0,0.21,0.0,31,0.57,17.669999999999998,732.25,734.0,724.2000122070312,733.5700073242188,0
2021-09-05,62,0.16,9.92,11,0.07,0.77,57,0.96,54.72,61,0.88,53.68,7,0.26,1.82,0,0.01,0.0,62,0.56,34.720000000000006,48,0.45,21.6,31,0.79,24.490000000000002,0.0,0.0,0.0,26,0.05,1.3,57,0.8,45.6,0,0.44,0.0,63,0.69,43.47,732.25,734.0,724.2000122070312,733.5700073242188,0
2021-09-06,58,0.16,9.28,16,0.07,1.12,100,0.96,96.0,100,0.88,88.0,14,0.26,3.64,99,0.01,0.99,87,0.56,48.720000000000006,35,0.45,15.75,46,0.79,36.34,0.0,0.0,0.0,21,0.05,1.05,65,0.8,52.0,100,0.44,44.0,37,0.69,25.529999999999998,732.25,734.0,724.2000122070312,733.5700073242188,0
2021-09-07,53,0.16,8.48,19,0.07,1.33,72,0.96,69.12,60,0.88,52.8,94,0.26,24.44,90,0.01,0.9,58,0.56,32.480000000000004,51,0.45,22.95,65,0.79,51.35,0.0,0.0,0.0,8,0.05,0.4,100,0.8,80.0,0,0.44,0.0,54,0.69,37.26,740.0,760.2000122070312,739.260009765625,752.9199829101562,0
2021-09-08,9,0.16,1.44,11,0.07,0.77,54,0.96,51.839999999999996,74,0.88,65.12,73,0.26,18.98,0,0.01,0.0,63,0.56,35.28,55,0.45,24.75,73,0.79,57.67,0.0,0.0,0.0,7,0.05,0.35000000000000003,88,0.8,70.4,90,0.44,39.6,94,0.69,64.86,761.5800170898438,764.4500122070312,740.77001953125,753.8699951171875,1
2021-09-09,18,0.16,2.88,18,0.07,1.2600000000000002,95,0.96,91.2,52,0.88,45.76,63,0.26,16.38,90,0.01,0.9,64,0.56,35.84,60,0.45,27.0,80,0.79,63.2,0.0,0.0,0.0,8,0.05,0.4,96,0.8,76.80000000000001,0,0.44,0.0,81,0.69,55.88999999999999,753.4099731445312,762.0999755859375,751.6300048828125,754.8599853515625,0
2021-09-10,18,0.16,2.88,12,0.07,0.8400000000000001,66,0.96,63.36,99,0.88,87.12,76,0.26,19.76,92,0.01,0.92,60,0.56,33.6,52,0.45,23.400000000000002,68,0.79,53.72,0.0,0.0,0.0,6,0.05,0.30000000000000004,93,0.8,74.4,0,0.44,0.0,34,0.69,23.459999999999997,759.5999755859375,762.6099853515625,734.52001953125,736.27001953125,1
2021-09-11,20,0.16,3.2,19,0.07,1.33,72,0.96,69.12,61,0.88,53.68,7,0.26,1.82,0,0.01,0.0,59,0.56,33.040000000000006,47,0.45,21.150000000000002,35,0.79,27.650000000000002,0.0,0.0,0.0,6,0.05,0.30000000000000004,76,0.8,60.800000000000004,0,0.44,0.0,38,0.69,26.22,759.5999755859375,762.6099853515625,734.52001953125,736.27001953125,1
2021-09-12,67,0.18,12.059999999999999,17,0.1,1.7000000000000002,57,0.88,50.160000000000004,73,0.79,57.67,10,0.26,2.6,0,0.01,0.0,52,0.71,36.92,35,0.59,20.65,45,0.94,42.3,0.0,0.0,0.0,8,0.06,0.48,57,0.84,47.879999999999995,99,0.21,20.79,15,0.75,11.25,759.5999755859375,762.6099853515625,734.52001953125,736.27001953125,1
2021-09-13,35,0.18,6.3,16,0.1,1.6,85,0.88,74.8,93,0.79,73.47,77,0.26,20.02,91,0.01,0.91,37,0.71,26.27,18,0.59,10.62,84,0.94,78.96,0.0,0.0,0.0,10,0.06,0.6,90,0.84,75.6,0,0.21,0.0,48,0.75,36.0,740.2100219726562,744.780029296875,708.8499755859375,743.0,0
2021-09-14,52,0.18,9.36,19,0.1,1.9000000000000001,60,0.88,52.8,75,0.79,59.25,76,0.26,19.76,0,0.01,0.0,68,0.71,48.28,41,0.59,24.189999999999998,78,0.94,73.32,0.0,0.0,0.0,19,0.06,1.14,88,0.84,73.92,0,0.21,0.0,80,0.75,60.0,742.5700073242188,754.469970703125,736.4000244140625,744.489990234375,0
2021-09-15,17,0.18,3.06,21,0.1,2.1,62,0.88,54.56,57,0.79,45.03,63,0.26,16.38,0,0.01,0.0,30,0.71,21.299999999999997,40,0.59,23.599999999999998,71,0.94,66.74,0.0,0.0,0.0,25,0.06,1.5,94,0.84,78.96,0,0.21,0.0,52,0.75,39.0,745.0,756.8599853515625,738.3599853515625,755.8300170898438,0
2021-09-16,26,0.18,4.68,22,0.1,2.2,73,0.88,64.24,66,0.79,52.14,63,0.26,16.38,0,0.01,0.0,63,0.71,44.73,32,0.59,18.88,84,0.94,78.96,0.0,0.0,0.0,13,0.06,0.78,90,0.84,75.6,0,0.21,0.0,54,0.75,40.5,752.8300170898438,758.9099731445312,747.6099853515625,756.989990234375,0
2021-09-17,45,0.18,8.1,22,0.1,2.2,80,0.88,70.4,50,0.79,39.5,63,0.26,16.38,0,0.01,0.0,65,0.71,46.15,24,0.59,14.16,74,0.94,69.56,0.0,0.0,0.0,23,0.06,1.38,96,0.84,80.64,0,0.21,0.0,28,0.75,21.0,757.1500244140625,761.0399780273438,750.0,759.489990234375,0
2021-09-18,10,0.18,1.7999999999999998,28,0.1,2.8000000000000003,85,0.88,74.8,80,0.79,63.2,17,0.26,4.42,0,0.01,0.0,82,0.71,58.22,66,0.59,38.94,43,0.94,40.419999999999995,0.0,0.0,0.0,19,0.06,1.14,74,0.84,62.16,0,0.21,0.0,37,0.75,27.75,757.1500244140625,761.0399780273438,750.0,759.489990234375,0
2021-09-19,48,0.16,7.68,32,0.19,6.08,96,0.92,88.32000000000001,83,0.87,72.21,7,0.28,1.9600000000000002,98,0.02,1.96,46,0.64,29.44,45,0.65,29.25,46,0.93,42.78,0.0,0.0,0.0,2,0.11,0.22,53,0.81,42.93,99,0.64,63.36,59,0.64,37.76,757.1500244140625,761.0399780273438,750.0,759.489990234375,0
2021-09-20,34,0.16,5.44,27,0.19,5.13,83,0.92,76.36,64,0.87,55.68,78,0.28,21.840000000000003,0,0.02,0.0,78,0.64,49.92,50,0.65,32.5,79,0.93,73.47,0.0,0.0,0.0,13,0.11,1.43,91,0.81,73.71000000000001,0,0.64,0.0,93,0.64,59.52,734.5599975585938,742.0,718.6199951171875,730.1699829101562,1
2021-09-21,35,0.16,5.6000000000000005,21,0.19,3.99,66,0.92,60.720000000000006,80,0.87,69.6,85,0.28,23.8,90,0.02,1.8,80,0.64,51.2,55,0.65,35.75,93,0.93,86.49000000000001,0.0,0.0,0.0,44,0.11,4.84,84,0.81,68.04,0,0.64,0.0,54,0.64,34.56,734.7899780273438,744.739990234375,730.4400024414062,739.3800048828125,0
2021-09-22,34,0.16,5.44,19,0.19,3.61,69,0.92,63.480000000000004,63,0.87,54.81,81,0.28,22.680000000000003,0,0.02,0.0,72,0.64,46.08,54,0.65,35.1,83,0.93,77.19,0.0,0.0,0.0,56,0.11,6.16,90,0.81,72.9,89,0.64,56.96,53,0.64,33.92,743.530029296875,753.6699829101562,739.1199951171875,751.9400024414062,0
2021-09-23,35,0.16,5.6000000000000005,18,0.19,3.42,78,0.92,71.76,65,0.87,56.55,68,0.28,19.040000000000003,90,0.02,1.8,48,0.64,30.72,51,0.65,33.15,100,0.93,93.0,0.0,0.0,0.0,27,0.11,2.97,91,0.81,73.71000000000001,0,0.64,0.0,54,0.64,34.56,755.0,758.2000122070312,747.9199829101562,753.6400146484375,1
2021-09-24,18,0.16,2.88,94,0.19,17.86,87,0.92,80.04,71,0.87,61.77,61,0.28,17.080000000000002,0,0.02,0.0,38,0.64,24.32,38,0.65,24.7,73,0.93,67.89,0.0,0.0,0.0,18,0.11,1.98,93,0.81,75.33,94,0.64,60.160000000000004,77,0.64,49.28,745.8900146484375,774.7999877929688,744.5599975585938,774.3900146484375,0
2021-09-25,20,0.16,3.2,100,0.19,19.0,61,0.92,56.120000000000005,73,0.87,63.51,24,0.28,6.720000000000001,0,0.02,0.0,67,0.64,42.88,58,0.65,37.7,42,0.93,39.06,0.0,0.0,0.0,15,0.11,1.65,73,0.81,59.13,0,0.64,0.0,39,0.64,24.96,745.8900146484375,774.7999877929688,744.5599975585938,774.3900146484375,0
2021-09-26,88,0.23,20.240000000000002,55,0.15,8.25,80,0.81,64.80000000000001,89,0.84,74.75999999999999,16,0.33,5.28,100,0.05,5.0,100,0.87,87.0,41,0.62,25.419999999999998,45,0.92,41.4,0.0,0.0,0.0,6,0.04,0.24,54,0.85,45.9,0,0.43,0.0,15,0.69,10.35,745.8900146484375,774.7999877929688,744.5599975585938,774.3900146484375,0
2021-09-27,70,0.23,16.1,31,0.15,4.6499999999999995,66,0.81,53.46,66,0.84,55.44,100,0.33,33.0,0,0.05,0.0,53,0.87,46.11,82,0.62,50.839999999999996,82,0.92,75.44,0.0,0.0,0.0,21,0.04,0.84,89,0.85,75.64999999999999,0,0.43,0.0,67,0.69,46.23,773.1199951171875,799.0,769.3099975585938,791.3599853515625,0
2021-09-28,96,0.23,22.080000000000002,24,0.15,3.5999999999999996,78,0.81,63.18000000000001,59,0.84,49.559999999999995,84,0.33,27.720000000000002,89,0.05,4.45,68,0.87,59.16,100,0.62,62.0,80,0.92,73.60000000000001,0.0,0.0,0.0,13,0.04,0.52,89,0.85,75.64999999999999,0,0.43,0.0,100,0.69,69.0,787.2000122070312,795.6400146484375,766.1799926757812,777.5599975585938,1
2021-09-29,68,0.23,15.64,28,0.15,4.2,66,0.81,53.46,56,0.84,47.04,81,0.33,26.73,0,0.05,0.0,57,0.87,49.589999999999996,85,0.62,52.7,83,0.92,76.36,0.0,0.0,0.0,18,0.04,0.72,88,0.85,74.8,0,0.43,0.0,72,0.69,49.67999999999999,779.7999877929688,793.5,770.6799926757812,781.3099975585938,0
2021-09-30,53,0.23,12.190000000000001,38,0.15,5.7,66,0.81,53.46,67,0.84,56.28,65,0.33,21.45,90,0.05,4.5,79,0.87,68.73,32,0.62,19.84,86,0.92,79.12,0.0,0.0,0.0,15,0.04,0.6,96,0.85,81.6,91,0.43,39.13,68,0.69,46.919999999999995,781.0,789.1300048828125,775.0,775.47998046875,1
2021-10-01,23,0.23,5.29,41,0.15,6.1499999999999995,82,0.81,66.42,76,0.84,63.839999999999996,30,0.33,9.9,0,0.05,0.0,86,0.87,74.82,63,0.62,39.06,84,0.92,77.28,0.0,0.0,0.0,3,0.04,0.12,98,0.85,83.3,0,0.43,0.0,41,0.69,28.29,778.4000244140625,780.780029296875,763.5900268554688,775.219970703125,1
2021-10-02,34,0.23,7.82,33,0.15,4.95,91,0.81,73.71000000000001,99,0.84,83.16,15,0.33,4.95,4,0.05,0.2,56,0.87,48.72,84,0.62,52.08,59,0.92,54.28,0.0,0.0,0.0,2,0.04,0.08,71,0.85,60.35,0,0.43,0.0,23,0.69,15.87,778.4000244140625,780.780029296875,763.5900268554688,775.219970703125,1
2021-10-03,33,0.26,8.58,50,0.14,7.000000000000001,100,0.75,75.0,100,0.7,70.0,5,0.26,1.3,7,0.08,0.56,54,0.69,37.26,37,0.59,21.83,68,0.79,53.72,0.0,0.4,0.0,4,1.0,4.0,51,0.91,46.410000000000004,0,0.66,0.0,22,0.68,14.96,778.4000244140625,780.780029296875,763.5900268554688,775.219970703125,1
2021-10-04,51,0.26,13.26,50,0.14,7.000000000000001,78,0.75,58.5,51,0.7,35.699999999999996,42,0.26,10.92,0,0.08,0.0,86,0.69,59.339999999999996,52,0.59,30.68,97,0.79,76.63000000000001,0.0,0.4,0.0,100,1.0,100.0,84,0.91,76.44,69,0.66,45.54,90,0.68,61.2,796.5,806.969970703125,776.1199951171875,781.530029296875,1
2021-10-05,42,0.26,10.92,42,0.14,5.880000000000001,51,0.75,38.25,59,0.7,41.3,33,0.26,8.58,7,0.08,0.56,58,0.69,40.019999999999996,43,0.59,25.369999999999997,88,0.79,69.52000000000001,0.0,0.4,0.0,98,1.0,98.0,86,0.91,78.26,0,0.66,0.0,65,0.68,44.2,784.7999877929688,797.3099975585938,774.2000122070312,780.5900268554688,1
2021-10-06,31,0.26,8.06,44,0.14,6.16,60,0.75,45.0,51,0.7,35.699999999999996,29,0.26,7.54,0,0.08,0.0,62,0.69,42.779999999999994,80,0.59,47.199999999999996,95,0.79,75.05,0.0,0.4,0.0,32,1.0,32.0,84,0.91,76.44,0,0.66,0.0,70,0.68,47.6,776.2000122070312,786.6599731445312,773.219970703125,782.75,0
2021-10-07,32,0.26,8.32,51,0.14,7.140000000000001,65,0.75,48.75,64,0.7,44.8,35,0.26,9.1,7,0.08,0.56,40,0.69,27.599999999999998,87,0.59,51.33,92,0.79,72.68,0.0,0.4,0.0,16,1.0,16.0,90,0.91,81.9,51,0.66,33.660000000000004,62,0.68,42.160000000000004,785.4600219726562,805.0,783.3800048828125,793.6099853515625,0
2021-10-08,27,0.26,7.0200000000000005,63,0.14,8.82,76,0.75,57.0,74,0.7,51.8,29,0.26,7.54,14,0.08,1.12,60,0.69,41.4,44,0.59,25.959999999999997,76,0.79,60.040000000000006,0.0,0.4,0.0,10,1.0,10.0,94,0.91,85.54,52,0.66,34.32,44,0.68,29.92,796.2100219726562,796.3800048828125,780.9099731445312,785.489990234375,1
2021-10-09,24,0.26,6.24,40,0.14,5.6000000000000005,69,0.75,51.75,74,0.7,51.8,8,0.26,2.08,0,0.08,0.0,36,0.69,24.839999999999996,60,0.59,35.4,43,0.79,33.97,0.0,0.4,0.0,6,1.0,6.0,75,0.91,68.25,0,0.66,0.0,21,0.68,14.280000000000001,796.2100219726562,796.3800048828125,780.9099731445312,785.489990234375,1
2021-10-10,41,0.19,7.79,33,0.11,3.63,69,0.64,44.160000000000004,77,0.6,46.199999999999996,4,0.24,0.96,5,0.07,0.35000000000000003,52,0.75,39.0,32,0.44,14.08,49,0.71,34.79,0.0,0.37,0.0,8,0.13,1.04,56,0.9,50.4,0,0.3,0.0,31,0.67,20.77,796.2100219726562,796.3800048828125,780.9099731445312,785.489990234375,1
2021-10-11,32,0.19,6.08,30,0.11,3.3,66,0.64,42.24,76,0.6,45.6,27,0.24,6.4799999999999995,2,0.07,0.14,39,0.75,29.25,43,0.44,18.92,83,0.71,58.93,0.0,0.37,0.0,6,0.13,0.78,85,0.9,76.5,0,0.3,0.0,48,0.67,32.160000000000004,787.6500244140625,801.239990234375,785.5,791.9400024414062,0
2021-10-12,48,0.19,9.120000000000001,42,0.11,4.62,59,0.64,37.76,55,0.6,33.0,29,0.24,6.96,5,0.07,0.35000000000000003,75,0.75,56.25,24,0.44,10.56,77,0.71,54.669999999999995,0.0,0.37,0.0,5,0.13,0.65,92,0.9,82.8,51,0.3,15.299999999999999,66,0.67,44.220000000000006,800.9299926757812,812.3200073242188,796.5700073242188,805.719970703125,0
2021-10-13,49,0.19,9.31,41,0.11,4.51,63,0.64,40.32,53,0.6,31.799999999999997,30,0.24,7.199999999999999,9,0.07,0.6300000000000001,84,0.75,63.0,44,0.44,19.36,81,0.71,57.51,0.0,0.37,0.0,3,0.13,0.39,93,0.9,83.7,0,0.3,0.0,73,0.67,48.910000000000004,810.469970703125,815.4099731445312,805.780029296875,811.0800170898438,0
2021-10-14,5,0.19,0.95,39,0.11,4.29,59,0.64,37.76,53,0.6,31.799999999999997,29,0.24,6.96,5,0.07,0.35000000000000003,100,0.75,75.0,34,0.44,14.96,79,0.71,56.089999999999996,0.0,0.37,0.0,4,0.13,0.52,96,0.9,86.4,0,0.3,0.0,43,0.67,28.810000000000002,815.489990234375,820.25,813.3499755859375,818.3200073242188,0
2021-10-15,33,0.19,6.2700000000000005,28,0.11,3.08,67,0.64,42.88,69,0.6,41.4,32,0.24,7.68,7,0.07,0.49000000000000005,44,0.75,33.0,35,0.44,15.4,72,0.71,51.12,0.0,0.37,0.0,4,0.13,0.52,100,0.9,90.0,0,0.3,0.0,63,0.67,42.21,823.739990234375,843.2100219726562,822.3499755859375,843.030029296875,0
2021-10-16,36,0.19,6.84,40,0.11,4.4,80,0.64,51.2,77,0.6,46.199999999999996,10,0.24,2.4,5,0.07,0.35000000000000003,31,0.75,23.25,33,0.44,14.52,49,0.71,34.79,0.0,0.37,0.0,4,0.13,0.52,75,0.9,67.5,0,0.3,0.0,11,0.67,7.37,823.739990234375,843.2100219726562,822.3499755859375,843.030029296875,0
2021-10-17,54,0.26,14.040000000000001,30,0.12,3.5999999999999996,62,0.61,37.82,70,0.65,45.5,4,0.38,1.52,8,0.45,3.6,57,0.62,35.339999999999996,91,0.42,38.22,48,0.75,36.0,0.0,0.0,0.0,4,0.07,0.28,54,0.89,48.06,57,0.3,17.099999999999998,42,0.57,23.939999999999998,823.739990234375,843.2100219726562,822.3499755859375,843.030029296875,0
2021-10-18,54,0.26,14.040000000000001,44,0.12,5.279999999999999,65,0.61,39.65,62,0.65,40.300000000000004,44,0.38,16.72,14,0.45,6.3,60,0.62,37.2,54,0.42,22.68,73,0.75,54.75,0.0,0.0,0.0,4,0.07,0.28,90,0.89,80.1,0,0.3,0.0,67,0.57,38.19,851.7899780273438,875.260009765625,851.469970703125,870.1099853515625,0
2021-10-19,32,0.26,8.32,37,0.12,4.4399999999999995,59,0.61,35.99,38,0.65,24.7,41,0.38,15.58,26,0.45,11.700000000000001,52,0.62,32.24,54,0.42,22.68,100,0.75,75.0,0.0,0.0,0.0,2,0.07,0.14,83,0.89,73.87,0,0.3,0.0,67,0.57,38.19,877.530029296875,877.9500122070312,862.510009765625,864.27001953125,1
2021-10-20,43,0.26,11.18,36,0.12,4.32,57,0.61,34.769999999999996,76,0.65,49.4,56,0.38,21.28,100,0.45,45.0,51,0.62,31.62,48,0.42,20.16,92,0.75,69.0,0.0,0.0,0.0,3,0.07,0.21000000000000002,84,0.89,74.76,0,0.3,0.0,91,0.57,51.87,865.3499755859375,869.489990234375,857.3800048828125,865.7999877929688,0
2021-10-21,54,0.26,14.040000000000001,46,0.12,5.52,55,0.61,33.55,70,0.65,45.5,70,0.38,26.6,96,0.45,43.2,44,0.62,27.28,44,0.42,18.48,97,0.75,72.75,0.0,0.0,0.0,4,0.07,0.28,88,0.89,78.32000000000001,0,0.3,0.0,77,0.57,43.88999999999999,856.0,900.0,855.5,894.0,0
2021-10-22,38,0.26,9.88,43,0.12,5.16,62,0.61,37.82,58,0.65,37.7,48,0.38,18.240000000000002,2,0.45,0.9,64,0.62,39.68,34,0.42,14.28,84,0.75,63.0,0.0,0.0,0.0,4,0.07,0.28,91,0.89,80.99,0,0.3,0.0,44,0.57,25.08,895.5,910.0,890.9600219726562,909.6799926757812,0
2021-10-23,42,0.26,10.92,49,0.12,5.88,72,0.61,43.92,62,0.65,40.300000000000004,11,0.38,4.18,3,0.45,1.35,88,0.62,54.56,32,0.42,13.44,39,0.75,29.25,100.0,0.0,0.0,2,0.07,0.14,73,0.89,64.97,0,0.3,0.0,21,0.57,11.969999999999999,895.5,910.0,890.9600219726562,909.6799926757812,0
